age,monthly_income,daily_internet_hours,tech_savvy_score,monthly_online_orders,monthly_store_visits,avg_online_spend,avg_store_spend,gender,city_tier,shopping_preference,Is_Online,processed_at
23,64334,7.6,7,9,6,116406,63271,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
74,201964,8.8,8,47,0,113479,23347,Other,Tier 2,Online,1,2026-03-05 14:19:15.683837
46,207268,7.4,2,14,5,130150,139029,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
36,80700,9.6,2,4,13,49545,103383,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
50,54726,5.9,6,31,3,6024,41080,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
18,246513,6.1,6,31,14,135042,114509,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
62,221823,7.6,5,21,10,91556,73916,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
20,195678,5.8,2,21,17,22765,22280,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
59,45694,5.3,8,11,1,67677,61790,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
38,177325,8.7,3,10,5,122946,74058,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
52,170302,7.4,1,23,15,89765,85050,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
58,200046,7.3,1,42,13,108450,36821,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
57,78545,4.3,7,44,12,131394,1227,Other,Tier 1,Online,1,2026-03-05 14:19:15.683837
20,162997,7.9,7,40,11,66313,34986,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
42,21033,6.2,6,15,18,127463,88974,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
62,77461,4.0,6,15,11,43882,85162,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
55,17665,7.4,5,0,1,23276,18440,Female,Tier 2,Online,1,2026-03-05 14:19:15.683837
62,42025,3.6,6,22,8,132174,75669,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
72,169605,1.2,2,27,8,7104,17599,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
37,191969,2.4,5,31,15,139497,119684,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
69,92661,5.5,2,35,7,1457,108156,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
61,135473,9.1,3,36,4,107965,16537,Other,Tier 2,Online,1,2026-03-05 14:19:15.683837
62,35998,6.6,5,2,9,141958,145981,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
51,76248,5.8,1,12,5,65244,122475,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
38,119493,8.6,3,27,3,138036,43136,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
73,38057,7.0,10,27,0,124174,24629,Other,Tier 3,Online,1,2026-03-05 14:19:15.683837
72,94244,8.0,6,44,8,100676,24455,Female,Tier 3,Online,1,2026-03-05 14:19:15.683837
65,229680,7.9,2,23,7,55772,1933,Other,Tier 3,Online,1,2026-03-05 14:19:15.683837
40,216703,5.4,3,12,2,35343,105271,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
23,112031,5.5,9,23,0,27679,1900,Male,Tier 1,Online,1,2026-03-05 14:19:15.683837
68,127713,4.3,8,4,12,12382,29906,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
70,120887,7.7,3,16,17,123854,9463,Male,Tier 1,Online,1,2026-03-05 14:19:15.683837
30,82173,3.5,7,49,11,102356,22060,Other,Tier 3,Hybrid,0,2026-03-05 14:19:15.683837
66,226278,4.2,4,11,10,5003,149756,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
40,53734,5.9,7,48,14,16052,5696,Female,Tier 1,Online,1,2026-03-05 14:19:15.683837
26,77072,6.2,5,17,17,31712,122929,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
34,210247,7.2,2,32,11,114018,75165,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
78,249046,5.9,6,30,4,50800,77544,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
19,209855,5.3,1,33,4,74013,86403,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
36,109194,7.4,6,29,15,129947,145605,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
36,216811,7.8,1,44,16,63283,118544,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
73,233126,2.6,3,31,18,146074,73550,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
24,197114,8.1,10,9,6,5314,94858,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
71,198429,5.3,7,30,6,120909,36492,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
59,154741,9.2,2,34,17,83807,132244,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
59,128272,4.7,9,14,2,70549,105710,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
76,82902,4.0,3,26,9,100256,114384,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
37,137247,7.3,3,26,17,131147,30457,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
26,164982,10.3,7,0,11,133202,81988,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
34,71959,2.8,1,11,4,126827,92877,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
44,111623,7.7,5,3,5,72384,90844,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
64,146438,7.1,10,22,12,710,114959,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
19,63415,5.9,3,33,2,12924,74101,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
79,139716,10.1,1,22,5,145256,115901,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
53,136209,2.2,7,18,8,40502,23122,Male,Tier 3,Hybrid,0,2026-03-05 14:19:15.683837
36,24907,8.2,10,19,2,7671,70342,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
34,110825,7.9,7,19,1,93103,110381,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
22,47780,8.4,9,28,16,86341,41956,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
56,203951,8.1,7,12,16,41631,105826,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
35,231231,6.5,4,27,10,97686,10199,Female,Tier 2,Hybrid,0,2026-03-05 14:19:15.683837
70,50085,5.4,3,23,7,55276,70869,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
71,211571,4.8,6,21,1,3932,24133,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
76,35426,7.2,6,21,16,87373,98629,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
24,194269,6.0,2,39,8,10899,132222,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
34,22485,5.6,7,10,19,114265,124975,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
56,64527,4.9,1,7,12,79539,40192,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
53,210672,5.2,9,31,3,28861,23061,Male,Tier 1,Online,1,2026-03-05 14:19:15.683837
57,139604,7.6,2,23,3,32179,4804,Female,Tier 2,Online,1,2026-03-05 14:19:15.683837
62,244632,6.0,3,11,7,18262,14598,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
21,106005,8.4,6,48,8,42280,125838,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
55,227511,3.3,7,39,2,48787,71664,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
42,214820,7.2,1,20,6,26537,19440,Female,Tier 2,Hybrid,0,2026-03-05 14:19:15.683837
22,73528,4.0,3,2,17,10396,52335,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
47,135631,8.4,6,38,12,45482,119950,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
29,42799,8.5,4,44,1,58449,78270,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
21,192411,3.2,5,17,13,56621,50712,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
41,162159,4.5,3,41,13,14264,15875,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
46,153518,4.6,8,5,16,138093,8646,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
26,196532,8.5,1,35,1,82849,32943,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
21,109817,4.8,10,44,18,57240,110248,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
68,73260,7.4,7,14,9,82783,114486,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
41,160949,4.7,2,48,18,49600,62747,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
31,170795,8.2,8,44,18,119268,3297,Male,Tier 2,Online,1,2026-03-05 14:19:15.683837
22,27943,8.3,3,14,12,120071,119320,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
35,156378,9.3,4,37,15,34714,84869,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
59,182856,5.7,2,43,19,81748,54948,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
74,136401,6.0,5,23,11,18568,27496,Male,Tier 1,Hybrid,0,2026-03-05 14:19:15.683837
36,166527,5.7,9,6,3,141425,10147,Other,Tier 1,Hybrid,0,2026-03-05 14:19:15.683837
29,236099,6.1,4,8,11,129755,136624,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
35,217520,5.1,7,10,12,118180,91885,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
34,176046,8.1,8,15,1,41972,135015,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
47,42371,4.5,10,6,1,68115,3613,Male,Tier 1,Online,1,2026-03-05 14:19:15.683837
41,113746,5.7,1,24,8,129537,56643,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
28,116248,6.4,6,13,17,139505,73780,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
52,150008,7.0,5,0,15,116202,105219,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
40,179238,3.6,10,19,13,39645,112727,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
34,40727,5.5,10,27,0,139278,88733,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
18,129000,6.0,1,48,13,39518,120884,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
32,78969,7.6,9,37,6,60871,15974,Other,Tier 2,Online,1,2026-03-05 14:19:15.683837
49,174440,5.6,10,33,5,19634,34292,Female,Tier 2,Hybrid,0,2026-03-05 14:19:15.683837
77,83531,5.8,7,8,19,54859,103396,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
26,54097,6.3,1,47,3,127633,95433,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
32,181056,8.1,2,19,10,100186,147663,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
45,65859,1.9,4,42,5,58537,88805,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
41,190363,6.2,10,37,6,73966,120470,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
77,211300,8.3,9,30,17,32183,38819,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
78,238171,4.3,2,20,6,59323,122878,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
52,168222,4.5,1,21,12,145973,79236,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
39,168133,8.4,1,12,9,68445,101658,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
44,175250,5.3,9,43,5,83856,80210,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
36,246944,5.4,1,46,2,145988,45596,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
62,71790,6.6,4,24,0,68251,33635,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
29,80696,1.0,5,21,15,52909,127781,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
37,30648,2.4,6,37,1,78137,4417,Other,Tier 3,Online,1,2026-03-05 14:19:15.683837
18,76779,7.2,6,19,16,108913,62579,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
38,121371,5.5,3,31,19,101319,62871,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
66,51672,5.7,7,15,13,119656,90114,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
62,84109,4.7,8,19,9,55033,74172,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
18,206593,5.5,1,40,8,58721,22593,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
27,49593,8.4,9,21,11,44601,54752,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
64,159858,6.3,6,41,10,30037,119123,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
76,240108,8.1,1,37,15,109940,52534,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
76,24815,5.7,9,44,3,17361,53126,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
49,168038,6.0,4,36,10,94435,74884,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
79,159866,6.7,9,14,12,89885,69231,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
56,177495,7.1,10,11,7,113683,57891,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
77,245552,4.3,5,8,16,22291,121968,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
39,36302,5.9,6,36,10,92921,120654,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
35,207136,4.6,9,43,3,145339,30124,Female,Tier 1,Online,1,2026-03-05 14:19:15.683837
65,232872,9.0,6,14,19,18527,84936,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
63,100140,2.6,1,43,11,39316,66531,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
49,173907,7.2,1,21,11,71540,38995,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
44,88356,4.5,2,11,18,43854,145950,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
45,64282,3.7,2,26,19,5563,59202,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
35,143451,5.4,6,18,17,24384,64117,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
76,136347,8.6,10,46,9,113816,92064,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
56,198786,4.7,10,24,6,20070,79673,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
66,213107,2.4,5,9,18,42205,83918,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
46,38814,4.1,7,34,5,74576,124104,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
35,170161,6.2,8,43,18,35740,53141,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
61,219234,2.8,10,11,19,2381,31087,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
25,201903,7.4,10,49,17,130131,64009,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
71,178818,2.8,10,7,11,58013,138235,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
48,96673,5.0,10,10,10,13100,17415,Male,Tier 3,Hybrid,0,2026-03-05 14:19:15.683837
79,66940,7.6,3,38,14,25524,34221,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
51,101796,5.0,9,18,4,125407,85017,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
24,51476,3.3,1,22,9,59136,55164,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
53,172355,5.8,3,23,17,48388,119358,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
35,147841,5.0,2,14,14,53301,114540,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
77,57278,8.4,6,19,12,127313,84657,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
55,193066,7.6,1,24,1,78062,61033,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
76,208970,7.0,8,13,1,52988,91236,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
26,30634,6.0,10,9,17,107578,37527,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
76,141259,5.6,10,47,2,146507,49589,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
26,157037,5.6,3,49,15,68988,30055,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
63,173638,2.6,6,28,1,46547,116439,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
25,67196,6.0,2,46,8,108597,64556,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
68,113679,4.4,5,48,9,65594,7513,Other,Tier 3,Online,1,2026-03-05 14:19:15.683837
52,194357,5.8,2,48,4,71413,111693,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
35,145861,6.1,7,11,12,116523,119882,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
22,201571,5.0,5,32,6,147455,133783,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
31,34420,7.9,8,22,1,14062,21712,Female,Tier 2,Online,1,2026-03-05 14:19:15.683837
45,171308,3.9,6,13,9,130859,122236,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
47,21218,5.0,8,22,6,97256,80967,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
21,139283,5.3,9,48,4,100025,71739,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
56,195964,8.3,7,36,5,116654,66290,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
37,220103,6.1,1,21,8,122170,60494,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
42,245461,6.0,9,28,7,145150,100426,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
45,79057,7.7,9,35,17,46546,9089,Female,Tier 2,Online,1,2026-03-05 14:19:15.683837
29,93609,5.0,10,1,0,149374,143079,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
19,222979,7.8,2,19,14,2354,53809,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
60,229202,6.8,2,4,16,22256,3259,Female,Tier 3,Online,1,2026-03-05 14:19:15.683837
31,157298,8.5,7,26,17,36790,22193,Male,Tier 2,Hybrid,0,2026-03-05 14:19:15.683837
39,138108,5.2,5,2,19,101547,104626,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
48,198343,5.4,5,17,17,91038,77442,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
40,25046,6.3,1,12,4,106411,61650,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
65,132462,5.9,6,21,6,55584,28949,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
37,124345,7.5,8,12,4,51375,60042,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
78,52117,5.6,4,11,13,136807,17096,Female,Tier 3,Hybrid,0,2026-03-05 14:19:15.683837
55,144980,3.9,3,31,2,84179,11965,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
72,151037,8.7,10,35,12,84979,111760,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
21,205550,9.8,10,6,3,82167,135588,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
32,224944,2.9,1,5,16,144086,104068,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
41,203349,7.0,4,39,0,113284,28059,Male,Tier 3,Hybrid,0,2026-03-05 14:19:15.683837
42,231451,7.5,2,36,12,49693,101620,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
18,205685,6.5,5,5,7,116911,113949,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
24,32373,9.1,10,24,5,51597,70709,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
74,60452,3.3,1,26,13,130979,118357,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
48,196161,4.9,9,4,8,66180,81152,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
29,21654,6.2,9,18,11,93883,3450,Female,Tier 2,Online,1,2026-03-05 14:19:15.683837
59,177352,7.8,5,8,0,106940,27565,Male,Tier 1,Hybrid,0,2026-03-05 14:19:15.683837
22,202213,8.4,1,49,14,122234,115770,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
61,138319,3.6,3,39,6,7795,122482,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
67,120646,2.4,7,0,16,120871,55778,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
59,234015,7.6,5,45,11,135899,88268,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
55,213966,6.2,9,8,13,21691,104753,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
77,41583,6.3,4,38,12,110665,102815,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
29,109242,7.6,5,9,9,36205,78331,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
56,152432,4.4,3,48,12,29966,28302,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
35,68968,5.5,8,42,6,9733,83271,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
19,149815,7.0,3,48,12,107075,35281,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
27,153231,4.1,6,13,6,3430,35666,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
32,178223,4.9,7,45,2,15604,119048,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
47,146590,6.2,2,39,5,100257,57671,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
61,31652,7.0,7,24,13,123209,90047,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
75,224533,3.1,3,49,17,121177,125718,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
34,128114,7.3,3,18,15,25759,126154,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
21,217083,6.9,5,49,6,39377,67599,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
24,117489,4.3,4,16,4,97777,10305,Male,Tier 3,Hybrid,0,2026-03-05 14:19:15.683837
79,249537,10.5,10,17,17,12870,74427,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
58,188420,4.1,7,45,12,71188,144835,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
48,221494,7.5,3,39,3,5289,74164,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
68,92001,6.6,9,49,10,31372,52344,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
77,139269,5.2,1,8,16,72185,18744,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
76,91757,6.2,2,0,11,32675,49839,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
72,39395,7.1,9,5,4,52466,40887,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
56,148407,11.7,8,37,16,45648,68840,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
72,116978,3.1,7,37,4,32770,141904,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
51,216184,1.0,9,38,2,74687,120387,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
23,146572,4.0,5,16,12,60846,55559,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
67,139541,5.9,3,8,18,25369,41162,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
55,238283,7.3,2,10,12,71554,48611,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
62,23083,6.2,6,17,8,20963,104755,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
75,121598,5.7,2,44,15,105969,55768,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
68,227328,9.1,8,45,19,124035,3316,Female,Tier 3,Online,1,2026-03-05 14:19:15.683837
79,151615,4.4,5,36,14,11434,56500,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
51,214884,9.3,2,6,7,53580,52178,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
61,198309,7.2,6,34,15,37925,110878,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
32,111171,9.0,6,43,16,6323,147284,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
31,135423,4.1,8,6,17,131162,69989,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
23,235788,5.3,6,38,18,94052,97775,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
67,21613,3.1,3,10,10,96630,84563,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
54,125033,6.6,8,9,4,137681,21595,Female,Tier 1,Hybrid,0,2026-03-05 14:19:15.683837
67,212935,6.6,2,33,12,127562,80645,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
49,186612,10.0,9,23,14,113407,67904,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
20,91202,6.2,6,11,4,118833,129635,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
20,172327,3.0,1,8,14,115104,4915,Male,Tier 1,Hybrid,0,2026-03-05 14:19:15.683837
39,100666,7.9,4,21,5,91609,18098,Female,Tier 2,Hybrid,0,2026-03-05 14:19:15.683837
39,37068,4.2,1,37,8,12299,53489,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
27,64057,3.5,3,45,14,13067,144913,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
68,33946,7.4,10,31,11,30929,80055,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
20,166619,4.5,6,7,12,115396,791,Female,Tier 2,Online,1,2026-03-05 14:19:15.683837
78,100237,4.8,3,47,5,32215,127534,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
29,20769,8.8,5,20,6,35493,44422,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
46,170955,7.0,8,15,15,11339,93965,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
65,76340,7.2,8,32,18,41811,92694,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
34,94199,3.2,9,41,0,106955,146111,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
24,119222,7.4,4,24,17,54966,75383,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
30,248931,5.4,5,38,3,97264,132582,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
73,181234,5.1,4,5,8,37735,75327,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
19,234460,6.8,7,3,0,9376,75635,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
21,231996,6.0,9,22,12,146868,117532,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
27,48434,3.1,6,8,5,89864,124925,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
56,37102,7.9,2,35,19,139135,104780,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
41,36536,8.1,7,10,5,144619,96030,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
34,223963,4.8,3,34,1,2647,13531,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
69,213842,7.2,8,11,17,121695,21811,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
23,119639,7.8,3,34,6,45126,55678,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
36,196460,2.3,9,6,4,2950,64813,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
22,65775,5.0,1,28,15,1880,75677,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
49,46147,1.6,6,20,13,103157,80349,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
27,65526,7.3,10,2,13,13588,124818,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
26,169731,6.9,7,23,3,5875,137282,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
44,119663,4.7,3,29,13,128964,54387,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
30,228168,5.7,6,26,0,43921,65793,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
36,127180,5.3,10,28,0,44801,54782,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
38,139233,1.9,3,29,7,108823,17214,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
41,38088,8.6,9,35,0,65344,32515,Male,Tier 2,Online,1,2026-03-05 14:19:15.683837
55,83464,6.5,6,22,19,123693,102173,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
21,120921,5.7,8,36,5,51024,26958,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
41,74998,5.7,4,25,0,76107,126408,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
